42540533797999496994207587468515999744,42540533798000705311284647665275502591,AU
42540533798000705311284647665275502592,42540533798000705348178135812694605823,JP
42540533798000705348178135812694605824,42540533798000705421965112107532812287,AU
42540533798000705421965112107532812288,42540533798000705458858600254951915519,JP
42540533798000705458858600254951915520,42540533798000705477305344328661467135,AU
42540533798000705477305344328661467136,42540533798000705532645576549790121983,JP
42540533798000705532645576549790121984,42540533803596822579792628714508910591,AU
42540533803596822579792628714508910592,42540533803598031505612243343683616767,JP
42540533803598031505612243343683616768,42540533803604076134710316489557147647,AU
42540533803604076134710316489557147648,42540533803605285060529931118731853823,JP
42540533803605285060529931118731853824,42540533803611329689628004264605384703,AU
42540533803611329689628004264605384704,42540533803613747541267233522954797055,JP
42540533803613747541267233522954797056,42540533803622210022004535927177740287,AU
42540533803622210022004535927177740288,42540533803624627873643765185527152639,JP
42540533803624627873643765185527152640,42540533803634299280200682218924802047,AU
42540533803634299280200682218924802048,42540533803635508206020296848099508223,JP
42540533803635508206020296848099508224,42540533803640343909298755364798332927,AU
42540533803640343909298755364798332928,42540533803641552835118369993973039103,JP
42540533803641552835118369993973039104,42540533803647597464216443139846569983,AU
42540533803647597464216443139846569984,42540533803648806390036057769021276159,JP
42540533803648806390036057769021276160,42540533803651224241675287027370688511,AU
42540533803651224241675287027370688512,42540533803652433167494901656545394687,JP
42540533803652433167494901656545394688,42540533803657268870773360173244219391,AU
42540533803657268870773360173244219392,42540533803658477796592974802418925567,JP
42540533803658477796592974802418925568,42540533803687492016263725902611873791,AU
42540533803687492016263725902611873792,42540533803691118793722569790135992319,JP
42540533803691118793722569790135992320,42540533803692327719542184419310698495,AU
42540533803692327719542184419310698496,42540533803694745571181413677660110847,JP
42540533803694745571181413677660110848,42540533803704416977738330711057760255,AU
42540533803704416977738330711057760256,42540533803705625903557945340232466431,JP
42540533803705625903557945340232466432,42540533803711670532656018486105997311,AU
42540533803711670532656018486105997312,42540533803712879458475633115280703487,JP
42540533803712879458475633115280703488,42540533803722550865032550148678352895,AU
