42540535075039823104153121932265390080,42540535075041032029972736561440096255,24355,CERNET2 IX at University of Electronic Science and Technology of China
42540535075041032029972736561440096256,42540535075044658807431580448964214783,23910,China Next Generation Internet CERNET2
42540535075044658807431580448964214784,42540535075045867733251195078138920959,24355,CERNET2 IX at University of Electronic Science and Technology of China
42540535075045867733251195078138920960,42540535075261056529142599071236620287,23910,China Next Generation Internet CERNET2
42540535075261056529142599071236620288,42540535075262265454962213700411326463,138381,CERNET2 regional IX at Guizhou University
42540535075262265454962213700411326464,42540535076190720484426248906585669631,23910,China Next Generation Internet CERNET2
42540535076190720484426248906585669632,42540535076193138336065478164935081983,24356,CERNET2 IX at Chongqing University
42540535076193138336065478164935081984,42540535076196765113524322052459200511,23910,China Next Generation Internet CERNET2
42540535076196765113524322052459200512,42540535076206436520081239085856849919,24356,CERNET2 IX at Chongqing University
42540535076206436520081239085856849920,42540535076207645445900853715031556095,23910,China Next Generation Internet CERNET2
42540535076207645445900853715031556096,42540535076210063297540082973380968447,24356,CERNET2 IX at Chongqing University
42540535076210063297540082973380968448,42540535076212481149179312231730380799,23910,China Next Generation Internet CERNET2
42540535076212481149179312231730380800,42540535076226988259014687781826854911,24356,CERNET2 IX at Chongqing University
42540535076226988259014687781826854912,42540535076228197184834302411001561087,23910,China Next Generation Internet CERNET2
42540535076228197184834302411001561088,42540535076237868591391219444399210495,24356,CERNET2 IX at Chongqing University
42540535076237868591391219444399210496,42540535076239077517210834073573916671,23910,China Next Generation Internet CERNET2
42540535076239077517210834073573916672,42540535076260838181963897398718627839,24356,CERNET2 IX at Chongqing University
42540535076260838181963897398718627840,42540535076262047107783512027893334015,23910,China Next Generation Internet CERNET2
42540535076262047107783512027893334016,42540535076270509588520814432116277247,24356,CERNET2 IX at Chongqing University
42540535076270509588520814432116277248,42540535077427451597892014552310087679,23910,China Next Generation Internet CERNET2
42540535077427451597892014552310087680,42540535077435914078629316956533030911,138378,CERNET2 regional IX at Yunnan University
42540535077435914078629316956533030912,42540535077437123004448931585707737087,23910,China Next Generation Internet CERNET2
42540535077437123004448931585707737088,42540535077470972927398141202599510015,138378,CERNET2 regional IX at Yunnan University
42540535077470972927398141202599510016,42540535077472181853217755831774216191,23910,China Next Generation Internet CERNET2
42540535077472181853217755831774216192,42540535077493942517970819156918927359,138378,CERNET2 regional IX at Yunnan University
